episode,step,episode_return,cost_per_order,delivered,dropped,epsilon,loss,assign_actions,charge_actions,noop_actions,charge_open_steps,train_updates
773,147222,-619.8420000000001,28.88814285714285,42,53,0.050000000000000044,2.3878066539764404,56,45,154,222,36555
774,147524,19.86400000000028,13.970621621621634,74,50,0.050000000000000044,1.9924722909927368,92,79,131,236,36631
775,147697,-425.20599999999956,23.793391304347818,46,45,0.050000000000000044,1.4475617408752441,63,39,71,138,36674
776,147964,-237.51599999999965,18.227750000000007,64,56,0.050000000000000044,1.525320053100586,86,87,94,197,36741
777,148155,-240.14199999999926,18.934771929824556,57,44,0.050000000000000044,1.8940138816833496,67,38,86,164,36788
778,148255,-272.54800000000006,21.819405405405398,37,26,0.050000000000000044,1.3458858728408813,48,29,23,75,36813
779,148390,-360.18699999999967,21.594139999999996,50,44,0.050000000000000044,1.4845941066741943,69,18,48,120,36847
780,148528,56.6759999999999,13.875687500000003,64,31,0.050000000000000044,1.331526517868042,73,37,28,110,36882
781,148708,-570.4169999999996,25.583470588235286,51,59,0.050000000000000044,1.4150011539459229,64,50,66,135,36927
782,148989,142.3159999999986,12.404931818181835,88,57,0.050000000000000044,1.9247652292251587,99,77,105,218,36997
783,149076,-247.83499999999987,20.430609756097553,41,28,0.050000000000000044,1.421702265739441,51,18,18,69,37019
784,149276,-352.1490000000002,22.709731707317065,41,34,0.050000000000000044,1.4133458137512207,57,38,105,167,37069
785,149553,-35.70999999999918,15.065000000000005,64,36,0.050000000000000044,1.5297083854675293,75,47,155,240,37138
786,149655,-416.47100000000006,22.32821999999999,50,46,0.050000000000000044,1.3536573648452759,72,24,6,83,37163
787,149804,-350.0169999999998,21.519530612244893,49,42,0.050000000000000044,1.6188851594924927,63,30,56,124,37201
788,149903,-402.519,24.007418604651157,43,41,0.050000000000000044,1.6493715047836304,53,26,20,78,37225
789,150203,31.92899999999959,13.90409210526316,76,42,0.050000000000000044,2.060650587081909,89,75,136,238,37300
790,150524,-16.74999999999882,14.759180327868851,61,32,0.050000000000000044,1.4064483642578125,75,102,144,254,37381
791,150762,-265.7079999999999,19.694862745098032,51,39,0.050000000000000044,1.770410180091858,66,45,127,216,37440
792,150900,-105.37099999999973,17.172630434782604,46,25,0.050000000000000044,1.799971580505371,60,35,43,116,37475
793,151046,-651.9499999999997,24.858833333333333,60,71,0.050000000000000044,1.5902702808380127,71,33,42,118,37511
794,151232,-233.00899999999996,18.023209677419352,62,46,0.050000000000000044,1.9295248985290527,88,41,57,150,37558
795,151355,-262.16399999999993,19.72529166666666,48,35,0.050000000000000044,1.535543441772461,58,30,35,99,37588
796,151449,-341.93,22.736410256410252,39,31,0.050000000000000044,1.4644322395324707,56,17,21,80,37612
797,151587,-494.7710000000001,29.06245454545454,33,36,0.050000000000000044,1.8866734504699707,48,19,71,119,37646
798,151891,-218.72300000000004,19.053196078431363,51,37,0.050000000000000044,1.356877088546753,60,43,201,279,37722
799,152114,-191.5229999999999,18.98529545454545,44,28,0.050000000000000044,1.70654296875,54,52,117,191,37778
800,152387,571.9609999999973,8.070103448275876,87,28,0.050000000000000044,1.6205816268920898,98,81,94,203,37846
801,152552,-168.69099999999975,18.946774999999995,40,23,0.050000000000000044,1.4360557794570923,48,35,82,151,37888
802,152696,-273.49599999999975,22.43282352941176,34,23,0.050000000000000044,1.5708105564117432,45,21,78,136,37924
803,153034,140.80000000000064,12.373103448275856,58,20,0.050000000000000044,1.770172119140625,68,114,156,260,38008
804,153222,-406.90999999999997,20.910967741935487,62,58,0.050000000000000044,2.1725964546203613,84,61,43,145,38055
805,153329,-246.24899999999994,20.663820512820507,39,26,0.050000000000000044,1.6175346374511719,49,22,36,89,38082
806,153589,-63.725999999999644,14.971376623376635,77,51,0.050000000000000044,1.7262506484985352,89,78,93,197,38147
807,153719,-147.9010000000001,17.599431372549013,51,32,0.050000000000000044,1.8212840557098389,60,37,33,100,38179
808,153839,-109.96499999999972,16.520593220338977,59,37,0.050000000000000044,1.74305260181427,67,28,25,97,38209
809,154004,-388.07299999999975,20.69726229508197,61,56,0.050000000000000044,1.9545387029647827,75,36,54,138,38251
810,154294,411.9359999999984,9.312519480519494,77,36,0.050000000000000044,1.461019515991211,93,97,100,217,38323
811,154380,-341.22800000000007,21.81161904761904,42,33,0.050000000000000044,1.7672797441482544,55,17,14,70,38345
812,154619,-600.5299999999995,24.56406779661017,59,68,0.050000000000000044,1.5569205284118652,71,43,125,204,38404
813,154845,-53.446999999999434,15.332750000000006,68,41,0.050000000000000044,1.8799232244491577,87,57,82,175,38461
814,154991,-409.1830000000002,26.099514285714278,35,33,0.050000000000000044,1.529524803161621,43,33,70,115,38497
815,155223,571.699,8.042738636363651,88,25,0.050000000000000044,1.4075027704238892,102,76,54,163,38555
816,155383,-392.95900000000006,23.308813953488368,43,39,0.050000000000000044,1.350273847579956,57,35,68,132,38595
817,155486,-256.9300000000002,19.049821428571427,56,43,0.050000000000000044,1.923155426979065,67,22,14,83,38621
818,155735,-196.9370000000001,18.899044444444435,45,29,0.050000000000000044,1.907309889793396,53,48,148,230,38683
819,156018,95.64500000000064,13.083310810810822,74,49,0.050000000000000044,1.75632643699646,87,77,119,216,38754
820,156233,-161.3299999999998,18.158043478260865,46,28,0.050000000000000044,1.6093918085098267,55,54,106,173,38808
821,156404,673.9700000000003,6.921123595505635,89,29,0.050000000000000044,1.2042715549468994,103,63,5,113,38851
822,156526,-309.4070000000001,20.915770833333326,48,39,0.050000000000000044,1.3727421760559082,60,17,45,107,38881
823,156754,-382.75499999999954,20.977155172413788,58,53,0.050000000000000044,1.7329115867614746,70,50,108,192,38938
824,156925,-218.83799999999994,19.492511627906968,43,28,0.050000000000000044,1.8254858255386353,59,46,66,131,38981
825,157112,-421.19199999999995,23.893822222222216,45,44,0.050000000000000044,1.1740481853485107,55,35,97,168,39028
826,157363,-432.09899999999976,21.920345454545448,55,52,0.050000000000000044,1.2075530290603638,63,40,148,217,39090
827,157450,-283.397,21.659921052631574,38,27,0.050000000000000044,1.456080436706543,46,9,32,79,39112
828,157521,-152.9139999999999,19.324969696969692,33,15,0.050000000000000044,1.4321943521499634,40,12,19,61,39130
829,157783,-159.9649999999987,17.169210526315787,57,37,0.050000000000000044,1.6380482912063599,69,61,132,243,39195
830,157953,-229.74400000000006,19.268040816326526,49,35,0.050000000000000044,1.8642909526824951,57,52,61,135,39238
831,158090,-71.81699999999967,15.172940298507465,67,39,0.050000000000000044,1.8294581174850464,76,38,23,101,39272
832,158300,-218.9279999999999,18.58760784313725,51,35,0.050000000000000044,1.6153264045715332,63,51,96,168,39325
833,158538,196.62399999999704,12.347756097560987,82,39,0.050000000000000044,1.6320199966430664,92,60,86,189,39384
834,158771,-62.72099999999935,14.219436781609213,87,56,0.050000000000000044,1.6750800609588623,107,63,63,183,39442
835,158990,-371.91400000000004,21.41547999999999,50,43,0.050000000000000044,1.3160890340805054,62,43,114,185,39497
836,159140,-102.08999999999975,16.278499999999998,60,37,0.050000000000000044,1.8258166313171387,69,43,38,115,39535
837,159314,-300.6729999999995,20.19101923076922,52,42,0.050000000000000044,1.8879892826080322,60,40,74,141,39578
838,159536,-84.46099999999986,15.680291666666676,72,60,0.050000000000000044,1.3355265855789185,80,94,48,133,39634
839,159660,-135.945,16.88866071428571,56,35,0.050000000000000044,2.0667192935943604,71,35,18,92,39665
840,159820,-159.45700000000002,17.639266666666664,45,25,0.050000000000000044,1.753831386566162,54,37,69,131,39705
841,159967,-306.87999999999965,21.173749999999995,48,40,0.050000000000000044,1.835292100906372,61,32,54,126,39741
842,160051,-275.48299999999983,20.64708510638297,47,37,0.050000000000000044,1.4542670249938965,57,20,7,67,39762
843,160188,-417.9619999999999,23.213918367346935,49,48,0.050000000000000044,1.727463722229004,60,29,48,108,39797
844,160403,-318.6149999999998,21.330744680851055,47,39,0.050000000000000044,1.3608940839767456,57,51,107,191,39850
845,160569,-358.424,20.483,58,51,0.050000000000000044,1.4749411344528198,75,50,41,125,39892
846,160759,-640.4189999999998,27.339163265306116,49,61,0.050000000000000044,1.3423922061920166,63,47,80,157,39939
847,160912,-8.72199999999961,14.682113207547165,53,24,0.050000000000000044,1.5755082368850708,67,29,57,129,39978
848,161018,-515.8040000000001,27.322153846153842,39,43,0.050000000000000044,1.5993452072143555,54,28,24,86,40004
849,161284,-12.302999999999798,14.765644067796611,59,30,0.050000000000000044,0.9296727180480957,68,85,113,204,40071
850,161515,-267.34299999999996,17.73832857142858,70,57,0.050000000000000044,1.8556911945343018,83,82,66,172,40128
851,161670,-47.58299999999993,15.282180327868852,61,34,0.050000000000000044,1.756552815437317,68,50,37,117,40167
852,161848,-374.6479999999998,20.23061290322581,62,55,0.050000000000000044,1.6044795513153076,80,63,35,120,40212
853,161948,-187.88999999999987,18.786744186046505,43,26,0.050000000000000044,1.4520444869995117,55,39,6,78,40237
854,162068,-368.505,23.824124999999995,40,36,0.050000000000000044,1.69126558303833,51,15,54,110,40267
855,162376,-739.4399999999997,28.84859999999999,50,68,0.050000000000000044,1.760232925415039,70,37,201,282,40344
856,162479,-403.02199999999993,22.405142857142856,49,45,0.050000000000000044,1.8869881629943848,70,16,17,89,40369
857,162577,-315.28300000000013,20.591627450980386,51,42,0.050000000000000044,1.6145563125610352,68,19,11,81,40394
858,162806,-81.61900000000094,15.704152777777786,72,47,0.050000000000000044,2.167119264602661,84,53,92,186,40451
859,163081,-399.3019999999996,20.757809523809524,63,59,0.050000000000000044,2.085846185684204,72,47,156,241,40520
860,163340,32.72700000000031,13.649082191780831,73,51,0.050000000000000044,1.328019380569458,93,77,89,195,40585
861,163438,-33.41100000000013,15.265219999999994,50,23,0.050000000000000044,1.2631434202194214,61,22,15,85,40609
862,163735,216.84499999999946,11.734939024390258,82,35,0.050000000000000044,2.0505788326263428,102,106,89,215,40683
863,163948,-391.27399999999955,21.33177358490566,53,47,0.050000000000000044,1.799742579460144,67,77,69,138,40737
864,164082,-314.0009999999996,19.97347272727272,55,45,0.050000000000000044,1.5872666835784912,64,24,46,113,40770
865,164281,-369.64799999999985,21.767132075471697,53,49,0.050000000000000044,1.855034351348877,65,35,99,166,40820
866,164411,-82.2430000000001,15.579421875000003,64,38,0.050000000000000044,1.294776201248169,81,33,16,102,40852
867,164781,-308.3649999999999,18.78644927536233,69,61,0.050000000000000044,2.0094518661499023,88,72,210,323,40945
868,164926,-350.47099999999983,20.61685964912281,57,50,0.050000000000000044,1.8478267192840576,71,43,31,106,40981
869,165109,-369.586,22.158874999999995,48,43,0.050000000000000044,2.137880802154541,63,24,96,165,41027
870,165272,-65.0409999999999,15.547158730158731,63,37,0.050000000000000044,1.485951542854309,81,25,57,140,41068
871,165452,-293.6149999999999,19.09706349206349,63,52,0.050000000000000044,2.0066051483154297,78,52,50,143,41113
872,165712,69.99800000000033,13.117093333333344,75,40,0.050000000000000044,1.37288236618042,86,52,122,214,41178
873,165917,587.691,7.719988764044956,89,30,0.050000000000000044,1.523983359336853,102,80,23,130,41229
874,166175,100.29700000000105,13.063465753424664,73,35,0.050000000000000044,1.7672600746154785,81,70,107,207,41293
875,166283,-145.95100000000008,18.034906976744182,43,24,0.050000000000000044,1.7138924598693848,53,10,45,99,41320
876,166398,-342.5799999999996,22.095681818181813,44,37,0.050000000000000044,2.0237295627593994,56,22,37,96,41349
877,166828,326.02100000000127,10.2176794871795,78,41,0.050000000000000044,2.057575225830078,91,139,200,326,41457
878,166925,-318.94699999999983,24.646468749999997,32,25,0.050000000000000044,1.2225186824798584,38,33,26,67,41481
879,167112,-118.4229999999998,16.411690909090904,55,32,0.050000000000000044,1.7647290229797363,69,40,78,161,41528
880,167328,-220.44699999999986,16.84543835616439,73,53,0.050000000000000044,1.5923177003860474,87,56,73,177,41582
881,167475,-275.447,18.48798484848485,66,53,0.050000000000000044,1.9434106349945068,86,37,24,113,41618
882,167668,-480.028,23.601444444444443,54,57,0.050000000000000044,1.8265948295593262,71,67,55,143,41667
883,167935,-938.8029999999994,40.33979999999999,35,66,0.050000000000000044,1.330528974533081,54,22,191,260,41733
884,168148,-339.5229999999997,21.073059999999995,50,42,0.050000000000000044,1.685816764831543,60,66,87,169,41787
885,168334,183.3650000000004,12.300679012345693,81,44,0.050000000000000044,1.8857617378234863,95,63,28,138,41833
886,168571,-383.233,23.925074999999996,40,36,0.050000000000000044,1.8498785495758057,48,66,123,217,41892
887,168684,-349.89300000000003,21.21854716981132,53,47,0.050000000000000044,1.8670145273208618,63,19,31,94,41921
888,168938,-347.20599999999996,19.371800000000004,70,62,0.050000000000000044,1.8110607862472534,83,53,118,223,41984
889,169107,-453.78199999999975,24.020874999999993,48,49,0.050000000000000044,1.481900691986084,58,33,78,140,42026
890,169295,-221.00499999999988,18.905899999999995,50,35,0.050000000000000044,1.6109585762023926,60,57,71,135,42073
891,169485,-589.1080000000002,29.20044999999999,40,50,0.050000000000000044,2.1878421306610107,51,30,109,172,42121
892,169639,-258.1859999999998,19.06832142857142,56,43,0.050000000000000044,1.9194481372833252,71,47,36,123,42159
893,169888,-360.5709999999997,20.70323214285714,56,49,0.050000000000000044,1.9093067646026611,69,61,119,193,42222
894,170050,-192.6539999999998,17.44903448275862,58,39,0.050000000000000044,1.6715397834777832,69,32,61,135,42262
895,170200,-60.4699999999996,15.663823529411767,68,43,0.050000000000000044,1.7030659914016724,76,41,33,114,42300
896,170473,-75.16099999999841,15.522323076923078,65,39,0.050000000000000044,1.870834231376648,78,74,121,213,42368
897,170768,-168.38299999999956,17.434259999999995,50,30,0.050000000000000044,1.8813726902008057,60,68,167,251,42442
898,170845,-366.063,23.523074999999995,40,35,0.050000000000000044,1.9342522621154785,48,15,14,66,42461
899,171078,26.807000000000258,14.133097222222231,72,46,0.050000000000000044,1.5602259635925293,87,85,61,163,42519
900,171278,-275.1719999999997,20.524826086956512,46,35,0.050000000000000044,1.8128125667572021,53,44,103,165,42569
901,171584,-201.08199999999982,18.04122033898305,59,43,0.050000000000000044,1.808288335800171,69,72,165,254,42646
902,171885,286.8560000000006,9.678084507042266,71,30,0.050000000000000044,1.626218318939209,87,114,100,205,42721
903,172107,-8.326999999999614,14.823760563380286,71,42,0.050000000000000044,1.2674105167388916,81,57,84,185,42776
904,172241,-168.77899999999983,17.650696428571425,56,38,0.050000000000000044,1.6048654317855835,68,32,34,104,42810
905,172393,-90.4959999999999,15.568806451612902,62,36,0.050000000000000044,2.3846065998077393,75,54,23,106,42848
906,172679,-91.09599999999867,15.99501538461539,65,41,0.050000000000000044,1.3126263618469238,79,65,142,246,42919
907,172870,-113.36899999999949,16.750979999999995,50,28,0.050000000000000044,1.7181239128112793,62,47,82,153,42967
908,173201,-192.9839999999996,17.446200000000005,70,53,0.050000000000000044,1.6840527057647705,80,76,175,290,43050
909,173403,92.17900000000033,12.896841463414647,82,48,0.050000000000000044,1.9481399059295654,100,74,28,142,43100
910,173667,59.84800000000013,12.896199999999999,60,23,0.050000000000000044,1.9791889190673828,69,57,138,218,43166
911,173903,421.82299999999964,9.008036144578329,83,34,0.050000000000000044,2.0349318981170654,94,91,51,150,43225
912,174130,-242.26700000000037,20.389439024390235,41,28,0.050000000000000044,1.7085462808609009,53,44,130,205,43282
913,174329,-118.238,16.52144262295082,61,39,0.050000000000000044,1.493281602859497,75,81,43,142,43332
914,174496,-119.892,16.208028571428578,70,47,0.050000000000000044,1.6491000652313232,86,48,33,129,43374
915,174707,-256.63599999999997,19.33684615384615,52,39,0.050000000000000044,2.198164224624634,62,37,112,191,43426
916,174961,-113.46599999999988,16.161492957746486,71,48,0.050000000000000044,1.583479404449463,89,65,100,210,43490
917,175164,-353.81300000000044,21.854859999999995,50,45,0.050000000000000044,1.9983057975769043,65,31,107,184,43541
918,175522,591.3509999999965,7.811806818181833,88,37,0.050000000000000044,1.8263494968414307,98,139,121,250,43630
919,175636,-284.63299999999947,20.64895555555555,45,34,0.050000000000000044,2.0649774074554443,52,19,43,101,43659
920,175737,-568.7520000000007,30.833294117647057,34,42,0.050000000000000044,2.0141491889953613,44,15,42,88,43684
921,175878,-114.16400000000017,15.997093750000001,64,40,0.050000000000000044,2.038717746734619,73,33,35,112,43719
922,176052,382.0260000000001,9.386675324675336,77,33,0.050000000000000044,1.8877062797546387,88,66,20,110,43763
923,176317,659.9590000000002,6.4809642857143,84,27,0.050000000000000044,1.8357219696044922,96,105,64,172,43829
924,176513,-525.0740000000001,25.525304347826083,46,50,0.050000000000000044,1.7422678470611572,55,50,91,159,43878
925,176687,-41.421999999999855,15.474800000000005,65,39,0.050000000000000044,1.421764850616455,77,41,56,141,43921
926,176769,-368.2820000000001,22.627377777777774,45,40,0.050000000000000044,1.8669689893722534,57,20,5,65,43942
927,177099,556.3069999999958,8.505250000000014,92,40,0.050000000000000044,1.6455845832824707,98,111,121,241,44024
928,177208,-213.45000000000005,20.488918918918912,37,23,0.050000000000000044,1.6689800024032593,48,25,36,87,44052
929,177365,-523.308,22.81978571428571,56,56,0.050000000000000044,1.4828332662582397,77,40,40,123,44091
930,177567,-295.3839999999996,20.29191836734693,49,38,0.050000000000000044,1.285848617553711,62,32,108,188,44141
931,177836,-119.3009999999988,16.13836986301371,73,50,0.050000000000000044,1.8573639392852783,92,57,120,224,44209
932,178006,60.70900000000034,13.260171875000001,64,28,0.050000000000000044,1.592023253440857,73,33,64,146,44251
933,178392,0.32900000000094565,14.46267088607596,79,51,0.050000000000000044,2.2039072513580322,97,77,212,339,44348
934,178665,-137.43999999999988,16.71696428571428,56,34,0.050000000000000044,2.1857545375823975,67,77,129,221,44416
935,178841,-172.92499999999995,17.41236842105263,57,38,0.050000000000000044,1.3294154405593872,65,69,42,132,44460
936,178975,-340.72299999999996,20.192648148148145,54,44,0.050000000000000044,1.7651218175888062,64,38,32,101,44493
937,179160,-599.4619999999998,24.315533333333338,60,69,0.050000000000000044,2.0825157165527344,75,57,53,143,44540
938,179467,-453.7060000000002,20.86721212121213,66,63,0.050000000000000044,1.5533287525177002,85,75,147,256,44616
939,179648,107.58699999999922,13.015716417910449,67,30,0.050000000000000044,1.507443904876709,79,66,36,135,44662
940,179884,-155.5739999999988,16.854474576271187,59,38,0.050000000000000044,2.3108322620391846,69,51,116,200,44721
941,180054,-6.4919999999998765,14.881226666666677,75,46,0.050000000000000044,1.6422951221466064,85,45,40,133,44763
942,180269,-450.37600000000003,20.739641791044782,67,67,0.050000000000000044,1.529164433479309,87,46,82,175,44817
943,180468,-563.4560000000008,26.750553191489352,47,56,0.050000000000000044,1.6293944120407104,57,24,118,182,44867
944,180566,-302.4760000000001,21.882341463414626,41,32,0.050000000000000044,2.2228925228118896,54,14,30,85,44891
945,180689,-378.221,22.951133333333328,45,41,0.050000000000000044,1.3405910730361938,58,23,42,106,44922
946,180828,-273.1599999999997,19.952653061224485,49,37,0.050000000000000044,1.9765174388885498,62,29,48,116,44957
947,181161,-275.5709999999998,20.394702127659567,47,36,0.050000000000000044,1.2229822874069214,63,68,202,312,45040
948,181338,-246.10999999999996,17.615633802816912,71,61,0.050000000000000044,1.927352786064148,90,47,40,135,45084
949,181438,-207.9459999999998,19.484325581395343,43,28,0.050000000000000044,1.7746326923370361,57,31,12,73,45109
950,181641,679.7239999999997,6.9027826086956665,92,33,0.050000000000000044,1.9769186973571777,108,73,22,148,45160
951,181927,-310.18999999999915,19.484098360655736,61,51,0.050000000000000044,1.0165232419967651,73,47,166,257,45231
952,182109,-441.0639999999999,20.904835820895528,67,65,0.050000000000000044,1.9398138523101807,86,52,44,139,45277
953,182289,-272.95099999999996,19.324303571428565,56,44,0.050000000000000044,1.7052747011184692,68,33,79,151,45322
954,182393,-468.487,25.95642499999999,40,41,0.050000000000000044,1.5395679473876953,55,26,23,85,45348
955,182549,-216.85100000000023,18.551784313725484,51,35,0.050000000000000044,1.9731924533843994,61,24,71,140,45387
956,182744,-166.37299999999968,18.827710526315784,38,20,0.050000000000000044,2.0780274868011475,47,56,92,155,45436
957,183020,-161.2799999999992,16.642714285714295,70,49,0.050000000000000044,1.2316272258758545,88,59,129,222,45505
958,183190,-106.11000000000018,15.743733333333342,75,50,0.050000000000000044,1.317793846130371,86,51,33,130,45547
959,183384,-368.01000000000033,22.602222222222217,45,40,0.050000000000000044,1.305192470550537,56,47,91,170,45596
960,183581,-144.60199999999938,16.497151515151522,66,44,0.050000000000000044,2.0039706230163574,78,40,79,162,45645
961,183885,286.57500000000084,10.827469135802485,81,43,0.050000000000000044,1.4840576648712158,92,72,140,244,45721
962,184025,-462.8609999999999,21.765262295081968,61,60,0.050000000000000044,2.139070987701416,70,52,18,110,45756
963,184273,-547.6399999999998,23.973508771929822,57,63,0.050000000000000044,1.715388298034668,78,55,115,211,45818
964,184494,-586.2010000000004,23.635177419354847,62,69,0.050000000000000044,1.5080699920654297,82,57,82,172,45873
965,184748,-273.981,17.928196969696984,66,63,0.050000000000000044,1.7879388332366943,97,85,72,177,45937
966,185149,-529.6309999999993,23.72071929824561,57,62,0.050000000000000044,1.5267283916473389,74,72,255,366,46037
967,185314,-535.422,25.84280851063829,47,53,0.050000000000000044,1.3709349632263184,58,26,81,144,46078
968,185449,100.0169999999998,12.611276923076927,65,26,0.050000000000000044,1.6151726245880127,82,28,25,111,46112
969,185621,-178.18899999999985,18.18625490196078,51,34,0.050000000000000044,1.950089454650879,62,41,69,139,46155
970,185838,92.39999999999819,13.10901234567902,81,42,0.050000000000000044,1.4126468896865845,94,46,77,177,46209
971,186142,571.2039999999977,8.294653061224507,98,41,0.050000000000000044,2.343641519546509,112,100,92,215,46285
972,186469,-95.55499999999914,15.198357142857153,70,55,0.050000000000000044,1.6810811758041382,86,74,167,268,46367
973,186651,-362.56499999999994,22.057553191489355,47,41,0.050000000000000044,1.749385118484497,57,39,86,160,46412
974,186736,-199.2750000000001,18.56967391304347,46,29,0.050000000000000044,1.9064569473266602,60,18,7,72,46434
975,186888,-473.2740000000001,22.130566666666663,60,60,0.050000000000000044,2.2442049980163574,72,36,44,123,46472
976,187053,-520.8159999999996,25.746510638297867,47,53,0.050000000000000044,1.89897620677948,57,35,73,143,46513
977,187296,-394.2559999999998,21.144654545454543,55,49,0.050000000000000044,1.5316758155822754,69,44,130,216,46574
978,187558,26.508999999997904,13.58495180722893,83,46,0.050000000000000044,1.5057628154754639,97,71,94,200,46639
979,187734,51.74300000000086,13.77130508474576,59,26,0.050000000000000044,1.653057336807251,69,32,75,150,46683
980,187891,-248.444,18.939888888888884,54,40,0.050000000000000044,1.9445006847381592,63,25,69,136,46722
981,187976,-351.313,22.585418604651156,43,37,0.050000000000000044,1.9917047023773193,52,19,14,70,46744
982,188160,-539.8010000000005,26.562068181818177,44,50,0.050000000000000044,2.0451223850250244,58,19,107,174,46790
983,188306,-105.78599999999985,16.370109090909086,55,32,0.050000000000000044,1.499212384223938,70,33,43,119,46826
984,188468,-348.32299999999975,21.653680851063825,47,40,0.050000000000000044,1.9559285640716553,56,46,60,119,46867
985,188667,96.06500000000001,13.007857142857155,91,53,0.050000000000000044,1.5640958547592163,113,64,22,137,46916
986,188820,-159.26499999999953,18.106627906976737,43,24,0.050000000000000044,2.3339319229125977,53,32,68,132,46955
987,188892,-458.9659999999999,28.867999999999995,32,34,0.050000000000000044,2.3973894119262695,41,12,19,64,46973
988,189072,-154.17899999999992,16.67086764705883,68,47,0.050000000000000044,1.6309049129486084,81,43,56,148,47018
989,189346,353.68200000000087,9.816600000000014,80,40,0.050000000000000044,1.8877450227737427,98,77,99,214,47086
990,189686,-517.0000000000007,24.99170212765957,47,50,0.050000000000000044,1.8660128116607666,62,39,239,319,47171
991,189958,-590.8109999999999,25.757519230769233,52,61,0.050000000000000044,1.4272748231887817,69,61,142,226,47239
992,190112,11.9669999999997,14.337859375000003,64,33,0.050000000000000044,1.4195356369018555,75,38,41,121,47278
993,190318,-42.552999999999955,14.76530263157896,76,59,0.050000000000000044,1.310746431350708,89,78,39,138,47329
994,190537,-104.46099999999984,15.951805970149257,67,43,0.050000000000000044,2.0877883434295654,80,70,69,160,47384
995,190871,-109.60999999999946,14.902361111111125,72,52,0.050000000000000044,2.0039725303649902,95,75,164,268,47467
996,191099,-83.77199999999922,15.823310344827583,58,33,0.050000000000000044,1.6837468147277832,72,54,102,190,47524
997,191266,-216.32999999999987,17.994912280701747,57,40,0.050000000000000044,1.9543452262878418,69,36,62,146,47566
998,191403,-167.95999999999987,16.76265625,64,43,0.050000000000000044,2.1951091289520264,81,41,15,101,47600
999,191698,-599.0380000000001,32.41170588235293,34,46,0.050000000000000044,1.8006291389465332,48,43,204,282,47674
1000,191884,-177.57800000000015,18.188434782608688,46,28,0.050000000000000044,1.994901180267334,59,36,91,161,47721
1001,192066,-67.79299999999996,15.728507692307696,65,40,0.050000000000000044,1.6324882507324219,80,58,44,133,47766
1002,192472,16.407000000000387,13.426847222222232,72,42,0.050000000000000044,2.1778526306152344,84,136,186,320,47868
1003,192634,7.327000000000126,14.50291071428571,56,26,0.050000000000000044,1.7733193635940552,66,45,51,128,47908
1004,192869,34.521000000000015,14.04834177215191,79,52,0.050000000000000044,1.5627305507659912,96,73,66,174,47967
1005,193045,-322.65299999999945,20.85495918367346,49,40,0.050000000000000044,1.9950755834579468,67,33,76,150,48011
1006,193226,-185.9389999999999,17.29867213114754,61,42,0.050000000000000044,1.99166738986969,74,35,72,154,48056
1007,193309,-87.62500000000014,16.309431818181814,44,20,0.050000000000000044,1.8598345518112183,63,19,1,69,48077
1008,193408,-310.20599999999996,22.714171428571422,35,25,0.050000000000000044,2.4002041816711426,60,18,21,86,48102
1009,193493,-207.0500000000001,19.463023255813948,43,28,0.050000000000000044,2.1806046962738037,53,18,14,71,48123
1010,193618,-287.4299999999999,21.675749999999994,40,30,0.050000000000000044,1.9964395761489868,52,33,40,97,48154
1011,193891,91.7809999999985,13.255177215189887,79,41,0.050000000000000044,1.8428980112075806,96,71,106,213,48222
1012,194008,-216.7550000000001,19.22011627906976,43,27,0.050000000000000044,2.152054786682129,61,27,29,91,48252
1013,194203,-296.86399999999963,19.245413793103445,58,46,0.050000000000000044,2.5182149410247803,74,58,63,149,48300
1014,194333,-426.7739999999998,25.558526315789464,38,37,0.050000000000000044,1.9867093563079834,55,20,55,115,48333
1015,194466,-74.14099999999999,15.157517857142851,56,28,0.050000000000000044,2.021134853363037,68,33,32,108,48366
1016,194712,-243.992,16.900742857142863,70,53,0.050000000000000044,1.847304105758667,95,57,94,195,48428
1017,194802,-362.168,23.34043902439024,41,36,0.050000000000000044,2.6646535396575928,51,18,21,72,48450
1018,195143,524.5069999999997,8.2263780487805,82,33,0.050000000000000044,1.7027465105056763,94,154,93,205,48535
1019,195390,502.77199999999755,8.77976344086023,93,35,0.050000000000000044,1.6429921388626099,108,68,71,188,48597
1020,195522,-326.0629999999992,22.509824999999996,40,32,0.050000000000000044,2.1869595050811768,49,16,67,125,48630
1021,195773,-395.5170000000005,22.130959183673465,49,44,0.050000000000000044,2.4548490047454834,66,75,110,211,48693
1022,195898,-187.9779999999997,17.726214285714285,56,38,0.050000000000000044,1.5797436237335205,69,25,31,105,48724
1023,196098,-185.0809999999997,17.484660714285717,56,37,0.050000000000000044,1.4221515655517578,67,39,94,171,48774
1024,196220,-209.19500000000016,17.607786885245897,61,43,0.050000000000000044,1.6537859439849854,71,39,12,89,48805
1025,196440,-517.5129999999999,24.62865999999999,50,54,0.050000000000000044,1.6297951936721802,60,52,108,182,48860
1026,196534,-173.1570000000002,17.560939999999995,50,30,0.050000000000000044,2.0944793224334717,57,26,11,69,48883
1027,196869,14.113000000000966,14.002986842105273,76,42,0.050000000000000044,1.8620458841323853,86,83,166,286,48967
1028,197089,-33.45699999999937,14.890102941176476,68,39,0.050000000000000044,1.9030003547668457,79,48,93,180,49022
