episode,step,episode_return,cost_per_order,delivered,dropped,epsilon,loss,assign_actions,charge_actions,noop_actions,charge_open_steps,train_updates
576,126630,-865.2059999999997,29.347964285714284,56,81,0.050000000000000044,0.836915910243988,77,95,172,286,31407
577,126996,-642.7060000000002,24.599770491803284,61,75,0.050000000000000044,1.2541553974151611,76,78,212,323,31499
578,127285,235.1119999999996,11.269744186046525,86,52,0.050000000000000044,1.5755254030227661,111,109,69,196,31571
579,127515,-206.42699999999968,16.583100000000005,70,58,0.050000000000000044,0.705146849155426,101,68,61,173,31628
580,127878,-596.5629999999993,22.95262121212122,66,82,0.050000000000000044,0.7914448976516724,88,106,169,315,31719
581,128113,-94.99299999999981,15.053250000000013,84,68,0.050000000000000044,1.287109613418579,99,84,52,158,31778
582,128387,-637.907,23.966015151515155,66,77,0.050000000000000044,0.9005256295204163,83,76,115,216,31846
583,128626,-467.0710000000002,25.783871794871786,39,39,0.050000000000000044,1.2773385047912598,52,37,150,217,31906
584,128901,-195.76099999999997,17.12927941176471,68,59,0.050000000000000044,1.13363778591156,86,92,97,212,31975
585,129182,-615.9909999999995,25.65775471698113,53,72,0.050000000000000044,1.1235040426254272,94,74,113,224,32045
586,129665,-350.0069999999995,20.482403508771934,57,66,0.050000000000000044,0.9131932258605957,82,150,251,406,32166
587,130049,-385.16899999999976,19.65889062500001,64,65,0.050000000000000044,1.549570918083191,86,98,200,326,32262
588,130388,-440.1910000000001,20.995610169491528,59,67,0.050000000000000044,1.0223793983459473,87,107,145,266,32347
589,130818,-911.6280000000017,29.140983050847463,59,99,0.050000000000000044,1.208171010017395,90,109,231,368,32454
590,131298,-155.9079999999995,16.687400000000007,70,56,0.050000000000000044,1.365504503250122,94,107,279,416,32574
591,131669,-333.3609999999993,19.763982758620685,58,48,0.050000000000000044,0.8056929111480713,73,93,205,296,32667
592,131991,-270.51400000000024,18.12877142857144,70,59,0.050000000000000044,1.1277371644973755,84,88,150,268,32747
593,132253,-767.828,26.893186440677972,59,77,0.050000000000000044,1.4723963737487793,83,66,113,212,32813
594,132611,-913.3989999999997,33.94628260869564,46,76,0.050000000000000044,0.752350926399231,68,103,187,295,32902
595,132994,22.670000000000265,13.521343283582098,67,48,0.050000000000000044,1.034041166305542,91,152,140,292,32998
596,133276,-911.2909999999976,31.786056603773577,53,91,0.050000000000000044,1.0998533964157104,69,50,163,240,33069
597,133631,-834.8569999999993,31.48361224489795,49,75,0.050000000000000044,0.8540064096450806,66,73,216,318,33157
598,133931,-994.7679999999998,39.31444999999999,40,77,0.050000000000000044,0.7587003111839294,51,30,219,287,33232
599,134297,-318.667,18.79560869565218,69,61,0.050000000000000044,1.0059183835983276,91,98,177,308,33324
600,134598,-365.8399999999993,19.067571428571437,70,70,0.050000000000000044,0.5655851364135742,103,87,111,225,33399
601,135007,-504.6969999999992,22.88891379310345,58,70,0.050000000000000044,1.2291078567504883,75,120,214,343,33501
602,135491,-895.610000000003,29.60785714285715,56,95,0.050000000000000044,1.3785268068313599,93,134,257,400,33622
603,136042,-698.7510000000005,26.042948275862074,58,82,0.050000000000000044,1.230839729309082,77,148,326,517,33760
604,136521,-1070.522,33.64249056603773,53,100,0.050000000000000044,0.9978120923042297,84,148,247,397,33880
605,136826,-746.549999999999,26.439830508474582,59,75,0.050000000000000044,1.039374828338623,93,52,160,264,33956
606,137072,-357.7739999999998,19.13200000000001,67,63,0.050000000000000044,0.9612323045730591,94,59,93,191,34018
607,137608,-599.2520000000001,23.327723076923082,65,92,0.050000000000000044,0.9230169057846069,84,157,295,473,34152
608,138038,-720.6199999999997,32.63948717948717,39,57,0.050000000000000044,1.2490705251693726,57,105,268,393,34259
609,138411,-194.381,16.37579687500001,64,57,0.050000000000000044,1.1598730087280273,93,147,133,284,34352
610,138906,-605.9609999999993,23.463825396825406,63,83,0.050000000000000044,1.1202213764190674,92,129,274,428,34476
611,139338,-716.7629999999996,27.587365384615378,52,67,0.050000000000000044,0.8036249279975891,80,130,222,360,34584
612,139594,-441.2389999999999,22.451867924528294,53,51,0.050000000000000044,0.8355748057365417,66,61,129,206,34648
613,139985,-895.2559999999975,30.78029090909091,55,88,0.050000000000000044,1.0348780155181885,75,82,234,338,34746
614,140407,29.85500000000048,13.549805194805208,77,57,0.050000000000000044,0.9266917109489441,102,139,181,330,34851
615,140700,-626.5130000000005,27.70810869565216,46,57,0.050000000000000044,0.7471023797988892,61,38,194,270,34925
616,141006,199.21700000000067,11.57359210526317,76,43,0.050000000000000044,0.8787530660629272,91,96,119,227,35001
617,141413,127.10800000000145,12.027388888888902,72,45,0.050000000000000044,0.7872796058654785,93,122,192,329,35103
618,141818,-446.7310000000001,21.385262295081972,61,65,0.050000000000000044,0.9532405138015747,79,103,223,342,35204
619,142131,-353.9259999999999,20.214000000000002,59,61,0.050000000000000044,1.069046974182129,83,100,130,237,35282
620,142348,-292.30799999999994,18.380114285714296,70,57,0.050000000000000044,0.751772403717041,87,60,70,165,35337
621,142761,-417.50799999999975,23.258869565217378,46,43,0.050000000000000044,0.5350421071052551,59,94,260,364,35440
622,143330,-391.2659999999996,19.88993650793652,63,71,0.050000000000000044,0.9207976460456848,85,164,320,504,35582
623,143800,-1246.0180000000007,40.48889361702127,47,102,0.050000000000000044,0.9232833981513977,72,94,304,432,35700
624,144237,-772.0290000000002,25.146196969696977,66,91,0.050000000000000044,1.1643097400665283,81,118,238,367,35809
625,144506,-681.8559999999999,30.36490476190475,42,57,0.050000000000000044,1.0633753538131714,53,63,153,234,35876
626,144801,-561.2099999999998,24.2537037037037,54,59,0.050000000000000044,1.2900605201721191,70,74,151,261,35950
627,145014,-592.0939999999996,25.95837735849056,53,64,0.050000000000000044,0.8333081007003784,62,21,130,200,36003
628,145404,-637.5420000000004,27.55310204081632,49,62,0.050000000000000044,0.9671423435211182,60,86,244,342,36101
629,145727,-959.1199999999997,35.38044444444443,45,78,0.050000000000000044,0.7302845120429993,57,66,200,288,36181
630,146151,-348.7429999999996,19.23766666666668,63,65,0.050000000000000044,0.9364718198776245,101,146,177,315,36287
631,146360,577.955999999999,7.490400000000013,85,30,0.050000000000000044,0.869208037853241,96,77,36,138,36340
632,146653,-218.91699999999938,18.84213999999999,50,35,0.050000000000000044,0.9704656600952148,58,54,181,264,36413
633,146989,-347.1679999999995,19.151400000000006,70,64,0.050000000000000044,0.9060767889022827,93,86,157,273,36497
634,147332,-564.5289999999999,24.42033928571428,56,63,0.050000000000000044,0.9097988605499268,73,71,199,299,36583
635,147598,-494.73299999999966,23.13190740740741,54,68,0.050000000000000044,1.5624463558197021,95,110,61,159,36649
636,147871,-267.5689999999999,18.021557142857155,70,62,0.050000000000000044,0.6758134365081787,87,80,106,206,36717
637,148242,-666.0469999999992,23.795179104477622,67,84,0.050000000000000044,1.0063881874084473,90,104,177,282,36810
638,148549,-805.5759999999998,26.729936507936515,63,87,0.050000000000000044,1.0842162370681763,79,69,159,269,36887
639,148896,-823.051,29.744924528301883,53,77,0.050000000000000044,1.6603400707244873,72,118,157,262,36974
640,148992,-669.6120000000001,34.82642424242424,33,49,0.050000000000000044,1.2431691884994507,41,21,34,83,36998
641,149363,-578.2189999999997,23.355539682539685,63,73,0.050000000000000044,0.8992911577224731,76,113,182,303,37090
642,149694,-336.51999999999964,20.25068965517241,58,50,0.050000000000000044,1.2261903285980225,70,63,198,305,37173
643,149976,-337.6310000000003,20.105349999999998,60,59,0.050000000000000044,0.8999295234680176,69,82,131,211,37244
644,150292,-364.35599999999937,21.650319999999994,50,44,0.050000000000000044,0.8886563777923584,59,73,184,265,37323
645,150583,-721.3570000000005,27.129018518518517,54,69,0.050000000000000044,0.9151724576950073,79,73,139,235,37395
646,150927,-391.8829999999997,22.81571739130434,46,42,0.050000000000000044,1.1518217325210571,62,46,236,323,37481
647,151189,-670.6630000000001,26.29766,50,72,0.050000000000000044,1.034062147140503,89,95,78,187,37547
648,151485,-794.3899999999988,31.952222222222215,45,68,0.050000000000000044,1.3061269521713257,60,82,154,247,37621
649,151796,-868.3260000000005,35.148926829268284,41,68,0.050000000000000044,1.3061513900756836,54,35,222,303,37699
650,152328,43.21900000000079,13.812111111111127,81,59,0.050000000000000044,1.2988643646240234,96,136,300,466,37832
651,152681,-501.3019999999999,22.326000000000008,62,67,0.050000000000000044,0.9066228270530701,76,68,209,314,37920
652,153204,205.1860000000004,11.122246575342478,73,45,0.050000000000000044,0.8410966992378235,81,153,289,464,38051
653,153694,-710.2340000000002,25.623733333333337,60,87,0.050000000000000044,0.937591552734375,79,130,281,409,38173
654,154165,-512.4389999999994,22.91653448275862,58,70,0.050000000000000044,0.8600950837135315,67,76,328,442,38291
655,154569,-542.2749999999995,23.925446428571426,56,71,0.050000000000000044,0.8996361494064331,73,86,245,348,38392
656,154979,-50.69199999999943,14.979049180327875,61,49,0.050000000000000044,1.1069700717926025,76,137,197,345,38494
657,155491,-461.391999999999,21.481301587301587,63,72,0.050000000000000044,1.077805757522583,79,126,307,468,38622
658,155846,-873.304999999999,31.502450980392148,51,89,0.050000000000000044,1.020341396331787,73,114,168,263,38711
659,156140,-149.54500000000144,16.639782608695658,69,48,0.050000000000000044,1.2087866067886353,83,71,140,259,38785
660,156427,-501.6070000000001,22.30646031746032,63,72,0.050000000000000044,0.8528900146484375,78,79,130,222,38856
661,156694,-418.8550000000002,20.835,63,59,0.050000000000000044,0.6952148675918579,80,62,125,212,38923
662,157151,-442.52699999999976,20.654049180327867,61,65,0.050000000000000044,0.728976309299469,92,102,263,383,39037
663,157491,-198.70399999999955,17.615225806451615,62,51,0.050000000000000044,0.9737998247146606,72,112,156,253,39122
664,157737,-377.29799999999926,20.89540350877193,57,51,0.050000000000000044,1.162485957145691,74,46,126,205,39184
665,157983,-884.888999999999,31.22171153846153,52,80,0.050000000000000044,0.9638768434524536,59,51,136,198,39245
666,158476,-118.58099999999993,16.31146774193549,62,49,0.050000000000000044,1.3531264066696167,76,190,227,352,39369
667,158750,-820.8789999999992,30.290372549019605,51,78,0.050000000000000044,1.305772304534912,66,101,107,191,39437
668,159003,-431.0959999999999,20.936500000000002,64,61,0.050000000000000044,0.9514570236206055,83,54,116,215,39500
669,159148,-444.35999999999956,24.74545454545454,44,45,0.050000000000000044,0.9434783458709717,54,35,56,122,39537
670,159469,-391.39300000000003,20.076955882352948,68,69,0.050000000000000044,1.1723042726516724,92,113,116,230,39617
671,159692,-584.9610000000001,24.608351851851847,54,60,0.050000000000000044,0.9461574554443359,72,40,111,195,39673
672,160030,-728.2579999999997,26.32289655172414,58,73,0.050000000000000044,1.2967326641082764,77,108,153,262,39757
673,160280,-696.9110000000005,30.353976744186035,43,59,0.050000000000000044,1.0507028102874756,56,25,169,239,39820
674,160562,-133.24099999999916,16.693349206349204,63,42,0.050000000000000044,0.9993086457252502,73,53,156,247,39890
675,160951,-124.02300000000012,15.791560606060612,66,57,0.050000000000000044,1.1107704639434814,83,128,178,309,39987
676,161251,-517.7409999999996,25.454152173913034,46,50,0.050000000000000044,0.819246768951416,61,54,185,281,40062
677,161670,-477.3309999999985,20.92863076923078,65,78,0.050000000000000044,0.9097090363502502,97,125,197,328,40167
678,161939,-323.08700000000005,18.223430555555566,72,65,0.050000000000000044,1.3205610513687134,98,71,100,214,40234
679,162444,140.80000000000118,12.255000000000011,76,50,0.050000000000000044,1.0870312452316284,84,139,282,435,40361
680,162654,-306.8619999999998,19.83878571428571,56,46,0.050000000000000044,1.195198893547058,69,52,89,167,40413
681,163016,-48.48399999999865,14.832358974358986,78,58,0.050000000000000044,0.9890251755714417,92,114,156,280,40504
682,163462,-521.865,22.693730158730162,63,67,0.050000000000000044,0.7942151427268982,81,149,216,358,40615
683,163771,-587.4390000000005,25.481679245283015,53,62,0.050000000000000044,0.6721396446228027,64,54,191,266,40692
684,164227,-121.53999999999888,15.82943661971832,71,56,0.050000000000000044,0.9218855500221252,95,96,265,383,40806
685,164433,-514.7229999999998,25.183255319148927,47,51,0.050000000000000044,1.0931611061096191,66,29,111,189,40858
686,164780,300.46800000000076,10.107835616438365,73,37,0.050000000000000044,0.7712275385856628,85,96,166,274,40945
687,165241,-810.4510000000005,27.300183333333337,60,94,0.050000000000000044,1.3998280763626099,84,133,244,397,41060
688,165606,-305.4190000000003,18.195128571428587,70,69,0.050000000000000044,1.0271066427230835,94,95,176,298,41151
689,165853,-777.4840000000005,31.684533333333324,45,67,0.050000000000000044,1.1132066249847412,58,21,168,232,41213
690,166057,-232.15799999999965,19.47952173913043,46,32,0.050000000000000044,0.7239224910736084,62,32,110,181,41264
691,166413,-427.1489999999996,21.238052631578945,57,65,0.050000000000000044,1.6724450588226318,72,126,158,246,41353
692,166594,-179.58599999999944,17.571777777777772,54,35,0.050000000000000044,1.2136152982711792,63,47,71,139,41398
693,166940,-163.49899999999994,15.765320000000013,75,66,0.050000000000000044,1.2541438341140747,112,124,110,246,41485
694,167301,-636.0969999999998,25.519767857142853,56,67,0.050000000000000044,1.0130759477615356,74,88,199,312,41575
695,167678,-311.2199999999998,19.005737704918037,61,62,0.050000000000000044,1.137272596359253,85,105,187,309,41669
696,167938,646.4149999999988,7.451593406593422,91,33,0.050000000000000044,1.06365966796875,107,104,49,162,41734
697,168320,-837.1159999999987,29.177927272727267,55,82,0.050000000000000044,0.9876962900161743,67,82,233,330,41830
698,168677,-286.4340000000001,18.456529411764716,68,68,0.050000000000000044,0.7765053510665894,89,129,139,253,41919
699,169057,-854.5949999999982,30.03663636363636,55,82,0.050000000000000044,1.1103041172027588,66,56,258,346,42014
700,169491,-913.4629999999999,31.163830188679242,53,95,0.050000000000000044,0.8095629215240479,93,163,178,312,42122
701,169872,-141.65799999999982,16.263701492537322,67,54,0.050000000000000044,1.0158706903457642,81,101,199,317,42218
702,170166,-536.4450000000004,23.162583333333334,60,64,0.050000000000000044,1.0066009759902954,73,52,169,271,42291
703,170368,-714.069,32.63971794871794,39,57,0.050000000000000044,0.8995139002799988,55,35,112,182,42342
704,170677,389.4419999999997,9.48908860759495,79,38,0.050000000000000044,0.9113718271255493,104,113,92,223,42419
705,171101,-87.76599999999996,15.297657142857153,70,56,0.050000000000000044,1.0780444145202637,85,146,193,326,42525
706,171536,356.1460000000006,10.468711111111125,90,54,0.050000000000000044,0.9796142578125,100,168,167,318,42634
707,171783,-737.4360000000001,25.93743333333333,60,75,0.050000000000000044,0.671174168586731,73,55,119,206,42695
708,171924,-815.3050000000001,37.279285714285706,35,59,0.050000000000000044,1.2271608114242554,54,34,53,119,42731
709,172069,-874.3109999999995,33.41624444444444,45,72,0.050000000000000044,1.01144278049469,57,30,58,116,42767
710,172293,-747.4650000000006,30.035312499999993,48,68,0.050000000000000044,1.2473751306533813,96,51,77,181,42823
711,172543,-714.8260000000005,28.050499999999996,52,69,0.050000000000000044,1.1098065376281738,68,62,120,203,42885
712,172845,-881.8259999999996,31.08090196078431,51,77,0.050000000000000044,1.0957173109054565,71,61,170,254,42961
713,173313,-280.3309999999996,18.842086206896553,58,61,0.050000000000000044,0.8611569404602051,77,142,249,382,43078
714,173534,-171.93299999999996,16.29094029850747,67,57,0.050000000000000044,0.870437741279602,104,73,44,153,43133
715,173920,-36.394,14.757606557377056,61,48,0.050000000000000044,1.2978984117507935,82,186,118,233,43230
716,174062,-627.8859999999999,32.281833333333324,36,50,0.050000000000000044,1.084580421447754,52,16,74,132,43265
717,174349,-378.6219999999997,19.620849315068497,73,67,0.050000000000000044,1.4432140588760376,92,65,130,239,43337
718,174684,111.02699999999969,13.096287500000011,80,61,0.050000000000000044,0.8012083768844604,95,113,127,249,43421
719,174891,-672.0999999999997,27.922199999999993,50,65,0.050000000000000044,0.9369263648986816,60,48,99,168,43472
720,175190,-880.7069999999983,31.81932653061224,49,79,0.050000000000000044,0.8901089429855347,72,71,156,247,43547
721,175410,-442.05899999999997,20.817444444444448,63,62,0.050000000000000044,1.209597110748291,93,71,56,161,43602
722,175703,-951.8609999999974,31.764648148148144,54,86,0.050000000000000044,1.216705560684204,70,66,157,237,43675
723,175897,-1077.0829999999992,42.922184210526304,38,81,0.050000000000000044,0.9700714349746704,50,40,104,159,43724
724,176161,-457.29299999999984,24.346733333333326,45,45,0.050000000000000044,1.4546349048614502,57,38,169,241,43790
725,176492,-784.7530000000008,27.50794736842106,57,89,0.050000000000000044,0.9933288097381592,86,65,180,292,43873
726,176701,-557.6249999999998,28.758589743589734,39,47,0.050000000000000044,1.4498192071914673,51,54,104,181,43925
727,177084,23.845000000000606,13.770792682926842,82,63,0.050000000000000044,1.34521484375,104,84,195,320,44021
728,177529,-518.8559999999995,21.29441791044777,67,79,0.050000000000000044,0.9017190933227539,87,145,213,346,44132
729,177981,103.03700000000143,12.751320512820524,78,54,0.050000000000000044,1.5414235591888428,95,121,236,370,44245
730,178211,-257.9950000000005,17.85677631578948,76,65,0.050000000000000044,1.1465039253234863,87,55,88,185,44302
731,178681,-471.4409999999991,22.09594915254238,59,75,0.050000000000000044,1.6063998937606812,79,113,278,417,44420
732,179045,-312.1759999999993,19.298375000000007,64,64,0.050000000000000044,1.2686023712158203,84,72,208,324,44511
733,179285,-130.80699999999962,16.055591549295784,71,47,0.050000000000000044,0.8576947450637817,89,65,86,186,44571
734,179692,-649.9439999999988,24.725777777777783,63,82,0.050000000000000044,1.105772852897644,80,105,222,322,44673
735,180066,-178.02199999999846,16.634588235294125,68,53,0.050000000000000044,1.2372850179672241,83,104,187,291,44766
736,180466,-285.4520000000001,19.030349206349207,63,65,0.050000000000000044,1.0527578592300415,80,166,154,257,44866
737,180767,-618.0809999999996,25.481446428571424,56,67,0.050000000000000044,1.1712607145309448,70,119,112,205,44941
738,181049,-332.5789999999998,18.58464383561645,73,78,0.050000000000000044,0.936709463596344,89,103,90,200,45012
739,181392,-456.1160000000003,21.902099999999997,60,66,0.050000000000000044,0.7656472325325012,67,77,199,295,45098
740,181872,-117.66299999999981,15.089362068965517,58,46,0.050000000000000044,1.076002597808838,90,142,248,393,45218
741,182276,-100.75099999999917,15.688887323943675,71,52,0.050000000000000044,1.0020803213119507,86,134,184,310,45319
742,182621,-34.051000000000315,14.598855072463778,69,45,0.050000000000000044,0.8679648041725159,87,85,173,279,45405
743,182968,-551.5550000000004,22.011319444444453,72,77,0.050000000000000044,1.407513976097107,92,81,174,307,45492
744,183268,-443.88800000000015,21.189507692307696,65,70,0.050000000000000044,0.8736969828605652,89,54,157,259,45567
745,183565,-842.9920000000001,27.143515151515153,66,91,0.050000000000000044,1.4472090005874634,89,56,152,257,45641
746,184009,-782.6650000000003,27.721491228070178,57,80,0.050000000000000044,0.9709585905075073,91,99,254,388,45752
747,184254,-461.2970000000001,22.89793999999999,50,48,0.050000000000000044,1.108307957649231,63,42,140,219,45813
748,184683,-339.1089999999998,19.26362121212122,66,66,0.050000000000000044,1.6362111568450928,83,75,271,386,45920
749,185047,-337.06500000000096,19.2175,70,61,0.050000000000000044,1.138322353363037,81,99,184,295,46011
750,185428,-166.39199999999968,16.141742857142866,70,63,0.050000000000000044,0.881967306137085,95,139,147,263,46107
751,185793,-843.7189999999996,31.902270833333322,48,74,0.050000000000000044,1.065792202949524,59,65,241,331,46198
752,186160,-699.515000000001,27.553173076923073,52,77,0.050000000000000044,0.7909477353096008,71,121,175,271,46290
753,186468,-523.6200000000002,21.68180327868853,61,72,0.050000000000000044,1.9557750225067139,82,123,103,192,46367
754,186813,-551.9539999999997,22.193656250000004,64,79,0.050000000000000044,1.3502631187438965,79,110,156,253,46453
755,187087,-852.5039999999992,28.860785714285715,56,79,0.050000000000000044,1.1906485557556152,75,69,130,221,46521
756,187266,-288.0919999999993,19.948884615384607,52,41,0.050000000000000044,1.078848958015442,71,33,75,158,46566
757,187552,-492.8809999999997,23.962903846153836,52,55,0.050000000000000044,1.2307636737823486,61,44,181,258,46638
758,187985,-382.75799999999964,19.77258461538462,65,67,0.050000000000000044,1.1253149509429932,87,92,254,375,46746
759,188247,-9.756000000001592,14.645081081081095,74,47,0.050000000000000044,1.1571364402770996,85,75,102,202,46811
760,188472,-317.7839999999995,21.44508695652173,46,38,0.050000000000000044,0.8212783932685852,57,37,131,196,46868
761,188902,177.53400000000127,11.83062162162163,74,46,0.050000000000000044,1.0072532892227173,94,136,200,340,46975
762,189153,-839.1549999999994,34.22583333333333,42,68,0.050000000000000044,1.2613855600357056,58,26,167,240,47038
763,189508,-579.5189999999999,24.595696428571426,56,70,0.050000000000000044,1.3939826488494873,82,57,216,320,47127
764,189669,-263.77899999999954,20.409977272727268,44,32,0.050000000000000044,1.3484877347946167,59,28,74,144,47167
765,190223,-478.4919999999995,23.574122448979583,49,62,0.050000000000000044,0.9070018529891968,66,152,336,496,47305
766,190608,-722.7839999999992,26.117186440677965,59,84,0.050000000000000044,1.5645475387573242,90,108,187,306,47402
767,190993,-670.375,27.114215686274502,51,64,0.050000000000000044,0.841431200504303,79,51,255,359,47498
768,191353,-919.4809999999994,32.49369387755101,49,81,0.050000000000000044,1.4163553714752197,78,53,229,335,47588
769,191803,-469.0759999999997,22.34332142857142,56,65,0.050000000000000044,1.3621864318847656,80,85,285,418,47700
770,192193,-131.13500000000005,15.452651515151521,66,52,0.050000000000000044,1.5763071775436401,102,162,126,246,47798
771,192451,-726.933,28.474480769230773,52,74,0.050000000000000044,1.0921727418899536,78,54,126,214,47862
772,192893,-624.6089999999994,24.38686885245902,61,84,0.050000000000000044,1.2538076639175415,78,163,201,324,47973
773,193278,61.02799999999979,12.761093333333344,75,51,0.050000000000000044,1.1307545900344849,99,97,189,312,48069
774,193717,-346.4989999999994,19.239491803278696,61,59,0.050000000000000044,0.9477335810661316,94,56,289,420,48179
775,193934,-349.1019999999998,21.310423076923072,52,46,0.050000000000000044,1.3183605670928955,64,57,96,172,48233
776,194077,-617.2870000000001,28.94358536585365,41,51,0.050000000000000044,1.0854346752166748,59,24,60,122,48269
777,194467,-260.682,18.096262295081974,61,58,0.050000000000000044,0.8323644995689392,90,119,181,298,48366
778,194827,-342.1489999999995,18.411375000000007,72,69,0.050000000000000044,1.039246916770935,114,93,153,284,48456
779,195061,-429.77899999999954,21.252523809523815,63,61,0.050000000000000044,0.9761084318161011,79,68,87,185,48515
780,195435,-395.85799999999966,20.38641935483872,62,62,0.050000000000000044,1.092724084854126,85,99,190,312,48608
781,195804,112.29300000000042,12.57870833333334,72,45,0.050000000000000044,1.2894906997680664,92,73,204,321,48701
782,196160,-118.64799999999943,15.419656250000012,64,53,0.050000000000000044,1.4657278060913086,95,82,179,306,48790
783,196566,-317.1809999999989,18.661563380281695,71,63,0.050000000000000044,0.9511480331420898,88,97,221,335,48891
784,197026,-720.0970000000008,29.01618749999999,48,78,0.050000000000000044,1.158674716949463,62,166,232,342,49006
785,197211,-570.5599999999997,27.49272727272727,44,53,0.050000000000000044,1.216957688331604,62,35,88,156,49052
786,197524,-114.41499999999996,15.635220588235306,68,55,0.050000000000000044,1.0554735660552979,80,111,122,213,49131
787,197806,-273.7709999999995,20.363638297872335,47,36,0.050000000000000044,0.7996933460235596,56,58,168,240,49201
788,198089,-875.3699999999997,33.55630434782608,46,75,0.050000000000000044,1.1339436769485474,63,42,178,264,49272
789,198401,-857.789,30.71056862745097,51,76,0.050000000000000044,1.723425030708313,77,80,155,255,49350
790,198624,-385.5749999999994,21.30801886792452,53,47,0.050000000000000044,1.352172613143921,65,33,125,203,49406
791,198938,195.30100000000058,11.10787323943663,71,37,0.050000000000000044,0.9555801153182983,95,115,104,213,49484
792,199322,-75.45899999999934,14.843458333333343,72,59,0.050000000000000044,0.8617178201675415,81,130,173,301,49580
793,199614,-795.9639999999981,30.393551020408157,49,71,0.050000000000000044,1.1183552742004395,71,53,168,251,49653
794,199985,-901.1219999999993,29.141220338983054,59,86,0.050000000000000044,1.3332364559173584,87,105,179,285,49746
795,200311,-782.8369999999999,33.91773170731707,41,65,0.050000000000000044,0.8013100028038025,58,47,221,308,49827
796,200589,-630.129,25.065875,56,65,0.050000000000000044,1.0529024600982666,68,66,144,259,49897
797,200928,-752.1829999999995,29.39965999999999,50,70,0.050000000000000044,0.944599986076355,73,46,220,320,49982
798,201165,-338.23599999999954,20.309199999999997,55,46,0.050000000000000044,1.2318553924560547,70,44,123,214,50041
799,201371,-745.0420000000004,28.288905660377356,53,75,0.050000000000000044,1.5514081716537476,70,63,73,151,50092
800,201577,-432.0140000000001,25.142536585365843,41,41,0.050000000000000044,1.221097707748413,48,41,117,186,50144
801,201731,-405.4509999999997,22.074358490566034,53,50,0.050000000000000044,1.1720000505447388,69,34,51,121,50182
802,201893,-475.83,26.5428205128205,39,41,0.050000000000000044,1.1065281629562378,64,32,66,139,50223
803,202318,-480.85599999999914,22.181966101694915,59,72,0.050000000000000044,1.8203628063201904,81,132,212,336,50329
804,202535,-472.3460000000002,25.886975609756092,41,43,0.050000000000000044,1.2925159931182861,53,66,98,170,50383
805,202759,-178.55599999999998,16.31605970149255,67,57,0.050000000000000044,1.5694975852966309,97,89,38,143,50439
806,203088,-379.47799999999984,20.682285714285715,56,62,0.050000000000000044,1.0639616250991821,88,114,127,230,50522
807,203496,-905.8799999999987,32.56479166666666,48,79,0.050000000000000044,1.1414830684661865,63,68,277,382,50624
808,203623,-234.94800000000004,19.555173913043472,46,32,0.050000000000000044,0.6928507685661316,56,30,41,107,50655
809,203944,500.66199999999617,8.31319047619049,84,34,0.050000000000000044,0.8358578681945801,96,122,103,235,50736
810,204343,-483.9929999999989,20.866106060606068,66,76,0.050000000000000044,1.4289891719818115,85,131,183,296,50835
811,204581,-634.6000000000003,28.00586956521738,46,58,0.050000000000000044,1.051795482635498,56,49,133,203,50895
812,204803,-482.16099999999994,25.713976744186038,43,46,0.050000000000000044,1.4051035642623901,55,21,146,212,50950
813,205108,-540.4449999999997,22.650564516129045,62,78,0.050000000000000044,1.3676187992095947,101,93,111,225,51027
814,205523,-650.0559999999998,23.75703225806452,62,69,0.050000000000000044,1.0036512613296509,100,103,212,353,51130
815,205671,-777.5879999999997,28.987269230769225,52,72,0.050000000000000044,0.8971301913261414,92,31,25,125,51167
816,206050,-655.7149999999997,26.890865384615378,52,65,0.050000000000000044,0.6895142793655396,69,71,239,342,51262
817,206278,-236.1489999999995,18.577660714285717,56,41,0.050000000000000044,1.2359837293624878,78,70,80,172,51319
818,206534,-705.6419999999998,24.99193650793651,63,76,0.050000000000000044,1.3344217538833618,92,49,115,223,51383
819,206933,-474.9039999999999,21.333290322580655,62,69,0.050000000000000044,1.1543467044830322,79,96,224,325,51483
820,207158,-796.749,30.62406122448979,49,72,0.050000000000000044,2.034573554992676,57,51,117,188,51539
821,207375,-516.7089999999998,22.191596774193545,62,63,0.050000000000000044,1.1894503831863403,75,59,83,164,51593
822,207490,-577.6110000000002,30.612805555555546,36,46,0.050000000000000044,0.9571809768676758,42,18,55,101,51622
823,207927,162.44400000000093,12.338986301369872,73,45,0.050000000000000044,1.0419648885726929,87,169,181,334,51731
824,208347,346.9690000000009,9.715072289156641,83,41,0.050000000000000044,1.475599765777588,108,144,168,309,51836
825,208718,-276.00499999999977,17.7657638888889,72,63,0.050000000000000044,1.097993016242981,90,94,187,316,51929
826,209098,-221.17500000000024,16.97345588235295,68,61,0.050000000000000044,1.555246353149414,85,97,198,321,52024
827,209300,-133.41699999999994,16.50285454545454,55,32,0.050000000000000044,1.307559847831726,68,58,76,151,52075
828,209712,-393.6939999999998,20.346354838709676,62,69,0.050000000000000044,0.9116581678390503,75,115,222,326,52178
829,210037,-173.32499999999922,16.613253968253968,63,41,0.050000000000000044,1.1939852237701416,77,79,169,263,52259
830,210222,-477.6629999999995,24.098812499999994,48,49,0.050000000000000044,1.3014343976974487,57,36,92,159,52305
831,210582,-700.3179999999998,28.81079166666666,48,64,0.050000000000000044,1.0518813133239746,66,54,240,332,52395
